Usage,Timestep,InventoryCode,Domain
4,58,095,A
4,59,095,A
4,60,095,A
4,61,095,A
5,62,095,A
5,63,095,A
4,64,095,A
4,65,095,A
4,66,095,A
4,67,095,A
4,68,095,A
5,69,095,A
5,70,095,A
4,71,095,A
4,72,095,A
4,73,095,A
4,74,095,A
4,75,095,A
5,76,095,A
5,77,095,A
4,78,095,A
4,79,095,A
4,80,095,A
4,81,095,A
4,82,095,A
5,83,095,A
5,84,095,A
4,85,095,A
4,86,095,A
4,87,095,A
4,88,095,A
4,89,095,A
4,90,095,A
4,91,095,A
4,92,095,A
4,93,095,A
4,94,095,A
4,95,095,A
4,96,095,A
4,97,095,A
4,98,095,A
4,99,095,A
4,100,095,A
4,101,095,A
4,102,095,A
4,103,095,A
4,104,095,A
4,105,095,A
4,106,095,A
4,107,095,A
4,108,095,A
4,109,095,A
4,110,095,A
5,111,095,A
5,112,095,A
5,113,095,A
5,114,095,A
4,115,095,A
4,116,095,A
4,117,095,A
4,118,095,A
4,119,095,A
4,120,095,A
4,1,096,A
4,2,096,A
4,3,096,A
4,4,096,A
4,5,096,A
4,6,096,A
4,7,096,A
4,8,096,A
4,9,096,A
4,10,096,A
4,11,096,A
4,12,096,A
4,13,096,A
4,14,096,A
4,15,096,A
4,16,096,A
4,17,096,A
4,18,096,A
4,19,096,A
4,20,096,A
4,21,096,A
4,22,096,A
4,23,096,A
4,24,096,A
4,25,096,A
4,26,096,A
4,27,096,A
4,28,096,A
4,29,096,A
4,30,096,A
4,31,096,A
4,32,096,A
4,33,096,A
4,34,096,A
4,35,096,A
4,36,096,A
4,37,096,A
4,38,096,A
4,39,096,A
4,40,096,A
4,41,096,A
4,42,096,A
4,43,096,A
4,44,096,A
4,45,096,A
4,46,096,A
4,47,096,A
4,48,096,A
4,49,096,A
4,50,096,A
4,51,096,A
4,52,096,A
4,53,096,A
4,54,096,A
4,55,096,A
4,56,096,A
4,57,096,A
4,58,096,A
4,59,096,A
4,60,096,A
4,61,096,A
4,62,096,A
4,63,096,A
4,64,096,A
4,65,096,A
4,66,096,A
4,67,096,A
4,68,096,A
4,69,096,A
4,70,096,A
4,71,096,A
4,72,096,A
4,73,096,A
4,74,096,A
4,75,096,A
4,76,096,A
4,77,096,A
4,78,096,A
4,79,096,A
4,80,096,A
4,81,096,A
21,82,096,A
22,83,096,A
21,84,096,A
21,85,096,A
20,86,096,A
21,87,096,A
22,88,096,A
22,89,096,A
22,90,096,A
21,91,096,A
20,92,096,A
21,93,096,A
21,94,096,A
21,95,096,A
21,96,096,A
22,97,096,A
21,98,096,A
20,99,096,A
21,100,096,A
21,101,096,A
22,102,096,A
22,103,096,A
22,104,096,A
22,105,096,A
21,106,096,A
21,107,096,A
22,108,096,A
22,109,096,A
22,110,096,A
22,111,096,A
22,112,096,A
21,113,096,A
22,114,096,A
23,115,096,A
23,116,096,A
23,117,096,A
24,118,096,A
23,119,096,A
22,120,096,A
47,1,097,A
48,2,097,A
50,3,097,A
50,4,097,A
52,5,097,A
52,6,097,A
52,7,097,A
52,8,097,A
53,9,097,A
55,10,097,A
56,11,097,A
57,12,097,A
59,13,097,A
59,14,097,A
59,15,097,A
60,16,097,A
61,17,097,A
62,18,097,A
63,19,097,A
65,20,097,A
65,21,097,A
65,22,097,A
67,23,097,A
69,24,097,A
69,25,097,A
72,26,097,A
73,27,097,A
73,28,097,A
73,29,097,A
73,30,097,A
74,31,097,A
76,32,097,A
36,33,097,A
36,34,097,A
38,35,097,A
38,36,097,A
38,37,097,A
37,38,097,A
37,39,097,A
37,40,097,A
37,41,097,A
37,42,097,A
37,43,097,A
37,44,097,A
37,45,097,A
37,46,097,A
37,47,097,A
37,48,097,A
37,49,097,A
37,50,097,A
37,51,097,A
37,52,097,A
37,53,097,A
37,54,097,A
37,55,097,A
37,56,097,A
37,57,097,A
37,58,097,A
37,59,097,A
37,60,097,A
37,61,097,A
37,62,097,A
37,63,097,A
37,64,097,A
37,65,097,A
37,66,097,A
37,67,097,A
37,68,097,A
37,69,097,A
37,70,097,A
37,71,097,A
37,72,097,A
37,73,097,A
37,74,097,A
37,75,097,A
37,76,097,A
37,77,097,A
37,78,097,A
37,79,097,A
37,80,097,A
37,81,097,A
37,82,097,A
37,83,097,A
37,84,097,A
37,85,097,A
37,86,097,A
37,87,097,A
37,88,097,A
37,89,097,A
37,90,097,A
37,91,097,A
37,92,097,A
37,93,097,A
37,94,097,A
37,95,097,A
37,96,097,A
37,97,097,A
37,98,097,A
37,99,097,A
37,100,097,A
37,101,097,A
37,102,097,A
37,103,097,A
37,104,097,A
37,105,097,A
37,106,097,A
37,107,097,A
37,108,097,A
37,109,097,A
37,110,097,A
37,111,097,A
37,112,097,A
37,113,097,A
37,114,097,A
37,115,097,A
37,116,097,A
37,117,097,A
37,118,097,A
37,119,097,A
37,120,097,A
1,1,098,A
1,2,098,A
1,3,098,A
1,4,098,A
1,5,098,A
1,6,098,A
1,7,098,A
1,8,098,A
1,9,098,A
1,10,098,A
1,11,098,A
1,12,098,A
1,13,098,A
1,14,098,A
1,15,098,A
1,16,098,A
1,17,098,A
1,18,098,A
1,19,098,A
1,20,098,A
1,21,098,A
1,22,098,A
1,23,098,A
1,24,098,A
1,25,098,A
1,26,098,A
1,27,098,A
1,28,098,A
1,29,098,A
1,30,098,A
1,31,098,A
1,32,098,A
1,33,098,A
1,34,098,A
1,35,098,A
1,36,098,A
1,37,098,A
1,38,098,A
1,39,098,A
1,40,098,A
1,41,098,A
1,42,098,A
1,43,098,A
1,44,098,A
1,45,098,A
1,46,098,A
1,47,098,A
1,48,098,A
1,49,098,A
1,50,098,A
1,51,098,A
1,52,098,A
1,53,098,A
1,54,098,A
1,55,098,A
1,56,098,A
1,57,098,A
1,58,098,A
1,59,098,A
1,60,098,A
1,61,098,A
13,62,098,A
12,63,098,A
12,64,098,A
15,65,098,A
15,66,098,A
13,67,098,A
14,68,098,A
15,69,098,A
16,70,098,A
16,71,098,A
9,72,098,A
15,73,098,A
16,74,098,A
13,75,098,A
13,76,098,A
11,77,098,A
12,78,098,A
13,79,098,A
13,80,098,A
14,81,098,A
15,82,098,A
12,83,098,A
12,84,098,A
12,85,098,A
12,86,098,A
10,87,098,A
12,88,098,A
16,89,098,A
14,90,098,A
15,91,098,A
15,92,098,A
15,93,098,A
15,94,098,A
13,95,098,A
13,96,098,A
14,97,098,A
14,98,098,A
14,99,098,A
14,100,098,A
16,101,098,A
13,102,098,A
17,103,098,A
9,104,098,A
12,105,098,A
12,106,098,A
13,107,098,A
13,108,098,A
13,109,098,A
14,110,098,A
11,111,098,A
11,112,098,A
5,113,098,A
11,114,098,A
15,115,098,A
15,116,098,A
14,117,098,A
14,118,098,A
11,119,098,A
11,120,098,A
62,1,099,A
62,2,099,A
62,3,099,A
62,4,099,A
63,5,099,A
63,6,099,A
63,7,099,A
62,8,099,A
63,9,099,A
63,10,099,A
63,11,099,A
63,12,099,A
63,13,099,A
63,14,099,A
63,15,099,A
63,16,099,A
63,17,099,A
63,18,099,A
63,19,099,A
64,20,099,A
63,21,099,A
63,22,099,A
63,23,099,A
63,24,099,A
63,25,099,A
63,26,099,A
63,27,099,A
63,28,099,A
62,29,099,A
62,30,099,A
62,31,099,A
62,32,099,A
63,33,099,A
63,34,099,A
63,35,099,A
63,36,099,A
63,37,099,A
63,38,099,A
63,39,099,A
64,40,099,A
63,41,099,A
64,42,099,A
63,43,099,A
64,44,099,A
64,45,099,A
64,46,099,A
64,47,099,A
64,48,099,A
64,49,099,A
64,50,099,A
64,51,099,A
64,52,099,A
64,53,099,A
65,54,099,A
65,55,099,A
65,56,099,A
65,57,099,A
65,58,099,A
65,59,099,A
67,60,099,A
67,61,099,A
68,62,099,A
68,63,099,A
68,64,099,A
68,65,099,A
68,66,099,A
68,67,099,A
67,68,099,A
69,69,099,A
67,70,099,A
68,71,099,A
68,72,099,A
68,73,099,A
67,74,099,A
69,75,099,A
71,76,099,A
71,77,099,A
70,78,099,A
70,79,099,A
70,80,099,A
70,81,099,A
70,82,099,A
72,83,099,A
72,84,099,A
71,85,099,A
72,86,099,A
72,87,099,A
72,88,099,A
72,89,099,A
72,90,099,A
73,91,099,A
72,92,099,A
72,93,099,A
71,94,099,A
72,95,099,A
73,96,099,A
72,97,099,A
73,98,099,A
71,99,099,A
71,100,099,A
72,101,099,A
72,102,099,A
72,103,099,A
72,104,099,A
72,105,099,A
72,106,099,A
71,107,099,A
72,108,099,A
71,109,099,A
71,110,099,A
71,111,099,A
71,112,099,A
71,113,099,A
71,114,099,A
71,115,099,A
71,116,099,A
70,117,099,A
71,118,099,A
71,119,099,A
71,120,099,A
41,1,100,A
41,2,100,A
41,3,100,A
41,4,100,A
41,5,100,A
41,6,100,A
41,7,100,A
41,8,100,A
41,9,100,A
42,10,100,A
42,11,100,A
42,12,100,A
42,13,100,A
42,14,100,A
42,15,100,A
42,16,100,A
42,17,100,A
42,18,100,A
42,19,100,A
43,20,100,A
43,21,100,A
43,22,100,A
43,23,100,A
43,24,100,A
43,25,100,A
43,26,100,A
45,27,100,A
49,28,100,A
49,29,100,A
54,30,100,A
54,31,100,A
54,32,100,A
54,33,100,A
54,34,100,A
54,35,100,A
54,36,100,A
54,37,100,A
55,38,100,A
55,39,100,A
55,40,100,A
55,41,100,A
55,42,100,A
55,43,100,A
55,44,100,A
55,45,100,A
55,46,100,A
55,47,100,A
55,48,100,A
55,49,100,A
55,50,100,A
55,51,100,A
56,52,100,A
56,53,100,A
56,54,100,A
56,55,100,A
56,56,100,A
56,57,100,A
56,58,100,A
57,59,100,A
51,60,100,A
51,61,100,A
52,62,100,A
52,63,100,A
52,64,100,A
52,65,100,A
52,66,100,A
52,67,100,A
52,68,100,A
52,69,100,A
52,70,100,A
52,71,100,A
52,72,100,A
53,73,100,A
53,74,100,A
53,75,100,A
53,76,100,A
53,77,100,A
53,78,100,A
53,79,100,A
53,80,100,A
53,81,100,A
53,82,100,A
54,83,100,A
54,84,100,A
54,85,100,A
54,86,100,A
54,87,100,A
54,88,100,A
54,89,100,A
54,90,100,A
54,91,100,A
54,92,100,A
56,93,100,A
61,94,100,A
60,95,100,A
60,96,100,A
60,97,100,A
60,98,100,A
60,99,100,A
60,100,100,A
60,101,100,A
60,102,100,A
60,103,100,A
61,104,100,A
61,105,100,A
61,106,100,A
61,107,100,A
61,108,100,A
61,109,100,A
61,110,100,A
61,111,100,A
61,112,100,A
61,113,100,A
61,114,100,A
61,115,100,A
62,116,100,A
62,117,100,A
64,118,100,A
64,119,100,A
64,120,100,A
17,1,101,A
17,2,101,A
17,3,101,A
17,4,101,A
17,5,101,A
17,6,101,A
17,7,101,A
17,8,101,A
17,9,101,A
17,10,101,A
17,11,101,A
17,12,101,A
17,13,101,A
17,14,101,A
17,15,101,A
17,16,101,A
17,17,101,A
17,18,101,A
18,19,101,A
17,20,101,A
18,21,101,A
17,22,101,A
18,23,101,A
16,24,101,A
14,25,101,A
8,26,101,A
8,27,101,A
8,28,101,A
8,29,101,A
8,30,101,A
8,31,101,A
8,32,101,A
8,33,101,A
8,34,101,A
8,35,101,A
8,36,101,A
6,37,101,A
6,38,101,A
6,39,101,A
6,40,101,A
5,41,101,A
5,42,101,A
5,43,101,A
5,44,101,A
5,45,101,A
5,46,101,A
5,47,101,A
4,48,101,A
4,49,101,A
5,50,101,A
5,51,101,A
4,52,101,A
5,53,101,A
6,54,101,A
7,55,101,A
6,56,101,A
6,57,101,A
5,58,101,A
5,59,101,A
5,60,101,A
5,61,101,A
5,62,101,A
5,63,101,A
5,64,101,A
5,65,101,A
6,66,101,A
6,67,101,A
6,68,101,A
6,69,101,A
6,70,101,A
6,71,101,A
6,72,101,A
7,73,101,A
6,74,101,A
7,75,101,A
6,76,101,A
6,77,101,A
6,78,101,A
8,79,101,A
6,80,101,A
6,81,101,A
7,82,101,A
6,83,101,A
6,84,101,A
6,85,101,A
6,86,101,A
7,87,101,A
8,88,101,A
8,89,101,A
7,90,101,A
7,91,101,A
7,92,101,A
6,93,101,A
7,94,101,A
7,95,101,A
7,96,101,A
7,97,101,A
6,98,101,A
6,99,101,A
6,100,101,A
6,101,101,A
6,102,101,A
6,103,101,A
6,104,101,A
6,105,101,A
6,106,101,A
6,107,101,A
6,108,101,A
6,109,101,A
6,110,101,A
6,111,101,A
6,112,101,A
7,113,101,A
6,114,101,A
6,115,101,A
6,116,101,A
5,117,101,A
5,118,101,A
5,119,101,A
5,120,101,A
18,1,102,A
18,2,102,A
18,3,102,A
16,4,102,A
15,5,102,A
14,6,102,A
15,7,102,A
13,8,102,A
15,9,102,A
16,10,102,A
17,11,102,A
17,12,102,A
17,13,102,A
17,14,102,A
17,15,102,A
17,16,102,A
18,17,102,A
18,18,102,A
20,19,102,A
22,20,102,A
23,21,102,A
21,22,102,A
21,23,102,A
21,24,102,A
21,25,102,A
21,26,102,A
22,27,102,A
23,28,102,A
23,29,102,A
25,30,102,A
25,31,102,A
24,32,102,A
23,33,102,A
23,34,102,A
23,35,102,A
22,36,102,A
22,37,102,A
22,38,102,A
21,39,102,A
19,40,102,A
19,41,102,A
19,42,102,A
19,43,102,A
18,44,102,A
20,45,102,A
20,46,102,A
20,47,102,A
20,48,102,A
18,49,102,A
17,50,102,A
16,51,102,A
16,52,102,A
17,53,102,A
18,54,102,A
17,55,102,A
16,56,102,A
15,57,102,A
15,58,102,A
16,59,102,A
15,60,102,A
15,61,102,A
16,62,102,A
15,63,102,A
15,64,102,A
15,65,102,A
16,66,102,A
17,67,102,A
18,68,102,A
20,69,102,A
21,70,102,A
28,71,102,A
23,72,102,A
26,73,102,A
27,74,102,A
29,75,102,A
30,76,102,A
30,77,102,A
24,78,102,A
24,79,102,A
23,80,102,A
23,81,102,A
24,82,102,A
27,83,102,A
24,84,102,A
20,85,102,A
25,86,102,A
33,87,102,A
38,88,102,A
47,89,102,A
49,90,102,A
51,91,102,A
53,92,102,A
54,93,102,A
55,94,102,A
54,95,102,A
55,96,102,A
55,97,102,A
56,98,102,A
57,99,102,A
55,100,102,A
57,101,102,A
59,102,102,A
61,103,102,A
58,104,102,A
57,105,102,A
57,106,102,A
57,107,102,A
57,108,102,A
57,109,102,A
59,110,102,A
59,111,102,A
59,112,102,A
58,113,102,A
61,114,102,A
67,115,102,A
71,116,102,A
78,117,102,A
85,118,102,A
91,119,102,A
93,120,102,A
6,1,103,A
11,2,103,A
13,3,103,A
12,4,103,A
14,5,103,A
13,6,103,A
13,7,103,A
7,8,103,A
13,9,103,A
15,10,103,A
13,11,103,A
14,12,103,A
13,13,103,A
13,14,103,A
7,15,103,A
12,16,103,A
14,17,103,A
14,18,103,A
14,19,103,A
14,20,103,A
14,21,103,A
8,22,103,A
13,23,103,A
16,24,103,A
17,25,103,A
13,26,103,A
15,27,103,A
13,28,103,A
7,29,103,A
12,30,103,A
15,31,103,A
15,32,103,A
15,33,103,A
14,34,103,A
14,35,103,A
7,36,103,A
12,37,103,A
14,38,103,A
14,39,103,A
14,40,103,A
13,41,103,A
13,42,103,A
8,43,103,A
12,44,103,A
14,45,103,A
14,46,103,A
14,47,103,A
14,48,103,A
14,49,103,A
8,50,103,A
13,51,103,A
16,52,103,A
17,53,103,A
19,54,103,A
19,55,103,A
16,56,103,A
10,57,103,A
15,58,103,A
19,59,103,A
19,60,103,A
17,61,103,A
18,62,103,A
17,63,103,A
9,64,103,A
17,65,103,A
20,66,103,A
23,67,103,A
21,68,103,A
38,69,103,A
52,70,103,A
65,71,103,A
90,72,103,A
100,73,103,A
100,74,103,A
100,75,103,A
100,76,103,A
100,77,103,A
100,78,103,A
40,79,103,A
63,80,103,A
67,81,103,A
67,82,103,A
72,83,103,A
44,84,103,A
36,85,103,A
33,86,103,A
42,87,103,A
46,88,103,A
46,89,103,A
45,90,103,A
47,91,103,A
49,92,103,A
57,93,103,A
61,94,103,A
61,95,103,A
61,96,103,A
61,97,103,A
60,98,103,A
50,99,103,A
56,100,103,A
60,101,103,A
62,102,103,A
61,103,103,A
63,104,103,A
61,105,103,A
50,106,103,A
56,107,103,A
60,108,103,A
61,109,103,A
62,110,103,A
61,111,103,A
62,112,103,A
50,113,103,A
60,114,103,A
65,115,103,A
65,116,103,A
61,117,103,A
60,118,103,A
61,119,103,A
49,120,103,A
27,1,104,A
27,2,104,A
29,3,104,A
46,4,104,A
46,5,104,A
30,6,104,A
30,7,104,A
29,8,104,A
28,9,104,A
28,10,104,A
29,11,104,A
29,12,104,A
29,13,104,A
29,14,104,A
28,15,104,A
27,16,104,A
28,17,104,A
29,18,104,A
29,19,104,A
28,20,104,A
28,21,104,A
27,22,104,A
28,23,104,A
29,24,104,A
30,25,104,A
30,26,104,A
30,27,104,A
29,28,104,A
27,29,104,A
26,30,104,A
28,31,104,A
29,32,104,A
29,33,104,A
29,34,104,A
28,35,104,A
27,36,104,A
27,37,104,A
28,38,104,A
29,39,104,A
29,40,104,A
29,41,104,A
29,42,104,A
29,43,104,A
28,44,104,A
29,45,104,A
30,46,104,A
30,47,104,A
8,48,104,A
7,49,104,A
6,50,104,A
5,51,104,A
7,52,104,A
8,53,104,A
8,54,104,A
8,55,104,A
8,56,104,A
6,57,104,A
4,58,104,A
6,59,104,A
6,60,104,A
5,61,104,A
5,62,104,A
5,63,104,A
5,64,104,A
4,65,104,A
4,66,104,A
6,67,104,A
7,68,104,A
7,69,104,A
7,70,104,A
5,71,104,A
4,72,104,A
5,73,104,A
5,74,104,A
5,75,104,A
6,76,104,A
5,77,104,A
4,78,104,A
4,79,104,A
6,80,104,A
7,81,104,A
7,82,104,A
7,83,104,A
6,84,104,A
4,85,104,A
4,86,104,A
6,87,104,A
9,88,104,A
6,89,104,A
5,90,104,A
5,91,104,A
4,92,104,A
5,93,104,A
6,94,104,A
6,95,104,A
6,96,104,A
8,97,104,A
6,98,104,A
5,99,104,A
4,100,104,A
5,101,104,A
6,102,104,A
5,103,104,A
7,104,104,A
5,105,104,A
4,106,104,A
4,107,104,A
4,108,104,A
5,109,104,A
5,110,104,A
5,111,104,A
5,112,104,A
4,113,104,A
5,114,104,A
6,115,104,A
7,116,104,A
6,117,104,A
6,118,104,A
6,119,104,A
6,120,104,A
85,1,105,A
85,2,105,A
85,3,105,A
86,4,105,A
86,5,105,A
86,6,105,A
86,7,105,A
85,8,105,A
85,9,105,A
85,10,105,A
86,11,105,A
86,12,105,A
86,13,105,A
86,14,105,A
86,15,105,A
85,16,105,A
85,17,105,A
86,18,105,A
86,19,105,A
86,20,105,A
86,21,105,A
86,22,105,A
85,23,105,A
86,24,105,A
86,25,105,A
100,26,105,A
100,27,105,A
100,28,105,A
100,29,105,A
100,30,105,A
100,31,105,A
100,32,105,A
100,33,105,A
100,34,105,A
100,35,105,A
100,36,105,A
100,37,105,A
100,38,105,A
100,39,105,A
100,40,105,A
100,41,105,A
100,42,105,A
100,43,105,A
100,44,105,A
100,45,105,A
100,46,105,A
100,47,105,A
100,48,105,A
100,49,105,A
100,50,105,A
100,51,105,A
100,52,105,A
100,53,105,A
100,54,105,A
100,55,105,A
63,56,105,A
63,57,105,A
63,58,105,A
64,59,105,A
64,60,105,A
64,61,105,A
64,62,105,A
64,63,105,A
64,64,105,A
64,65,105,A
65,66,105,A
65,67,105,A
65,68,105,A
65,69,105,A
65,70,105,A
65,71,105,A
64,72,105,A
65,73,105,A
65,74,105,A
65,75,105,A
65,76,105,A
65,77,105,A
65,78,105,A
64,79,105,A
65,80,105,A
65,81,105,A
65,82,105,A
65,83,105,A
65,84,105,A
65,85,105,A
64,86,105,A
65,87,105,A
65,88,105,A
65,89,105,A
65,90,105,A
65,91,105,A
65,92,105,A
64,93,105,A
65,94,105,A
65,95,105,A
65,96,105,A
65,97,105,A
65,98,105,A
65,99,105,A
65,100,105,A
65,101,105,A
65,102,105,A
71,103,105,A
71,104,105,A
71,105,105,A
71,106,105,A
71,107,105,A
71,108,105,A
71,109,105,A
72,110,105,A
72,111,105,A
72,112,105,A
72,113,105,A
71,114,105,A
71,115,105,A
72,116,105,A
72,117,105,A
72,118,105,A
72,119,105,A
71,120,105,A
4,1,106,A
4,2,106,A
4,3,106,A
4,4,106,A
4,5,106,A
4,6,106,A
4,7,106,A
4,8,106,A
4,9,106,A
4,10,106,A
4,11,106,A
4,12,106,A
4,13,106,A
4,14,106,A
4,15,106,A
4,16,106,A
4,17,106,A
4,18,106,A
4,19,106,A
4,20,106,A
4,21,106,A
4,22,106,A
4,23,106,A
4,24,106,A
4,25,106,A
4,26,106,A
4,27,106,A
4,28,106,A
4,29,106,A
4,30,106,A
4,31,106,A
4,32,106,A
4,33,106,A
4,34,106,A
4,35,106,A
4,36,106,A
4,37,106,A
4,38,106,A
4,39,106,A
4,40,106,A
4,41,106,A
4,42,106,A
4,43,106,A
4,44,106,A
4,45,106,A
4,46,106,A
4,47,106,A
4,48,106,A
4,49,106,A
4,50,106,A
4,51,106,A
4,52,106,A
4,53,106,A
4,54,106,A
4,55,106,A
4,56,106,A
4,57,106,A
4,58,106,A
4,59,106,A
4,60,106,A
4,61,106,A
5,62,106,A
5,63,106,A
5,64,106,A
5,65,106,A
5,66,106,A
5,67,106,A
5,68,106,A
5,69,106,A
5,70,106,A
4,71,106,A
4,72,106,A
4,73,106,A
4,74,106,A
4,75,106,A
4,76,106,A
4,77,106,A
4,78,106,A
4,79,106,A
4,80,106,A
4,81,106,A
21,82,106,A
22,83,106,A
21,84,106,A
21,85,106,A
20,86,106,A
21,87,106,A
22,88,106,A
22,89,106,A
22,90,106,A
21,91,106,A
21,92,106,A
21,93,106,A
21,94,106,A
21,95,106,A
22,96,106,A
22,97,106,A
21,98,106,A
21,99,106,A
21,100,106,A
22,101,106,A
22,102,106,A
22,103,106,A
22,104,106,A
22,105,106,A
21,106,106,A
22,107,106,A
22,108,106,A
22,109,106,A
22,110,106,A
23,111,106,A
22,112,106,A
21,113,106,A
22,114,106,A
23,115,106,A
23,116,106,A
23,117,106,A
24,118,106,A
23,119,106,A
23,120,106,A
13,1,107,A
15,2,107,A
15,3,107,A
12,4,107,A
12,5,107,A
13,6,107,A
14,7,107,A
14,8,107,A
13,9,107,A
16,10,107,A
16,11,107,A
14,12,107,A
14,13,107,A
7,14,107,A
13,15,107,A
13,16,107,A
9,17,107,A
13,18,107,A
14,19,107,A
15,20,107,A
16,21,107,A
16,22,107,A
16,23,107,A
14,24,107,A
15,25,107,A
9,26,107,A
12,27,107,A
11,28,107,A
13,29,107,A
14,30,107,A
14,31,107,A
15,32,107,A
15,33,107,A
10,34,107,A
12,35,107,A
12,36,107,A
8,37,107,A
16,38,107,A
16,39,107,A
16,40,107,A
15,41,107,A
7,42,107,A
12,43,107,A
12,44,107,A
7,45,107,A
14,46,107,A
14,47,107,A
14,48,107,A
14,49,107,A
14,50,107,A
14,51,107,A
7,52,107,A
13,53,107,A
14,54,107,A
15,55,107,A
14,56,107,A
9,57,107,A
14,58,107,A
14,59,107,A
9,60,107,A
12,61,107,A
7,62,107,A
1,63,107,A
1,64,107,A
1,65,107,A
1,66,107,A
1,67,107,A
1,68,107,A
1,69,107,A
1,70,107,A
1,71,107,A
1,72,107,A
1,73,107,A
1,74,107,A
1,75,107,A
1,76,107,A
1,77,107,A
1,78,107,A
1,79,107,A
1,80,107,A
1,81,107,A
1,82,107,A
1,83,107,A
1,84,107,A
1,85,107,A
1,86,107,A
1,87,107,A
1,88,107,A
1,89,107,A
1,90,107,A
1,91,107,A
1,92,107,A
1,93,107,A
1,94,107,A
1,95,107,A
1,96,107,A
1,97,107,A
1,98,107,A
1,99,107,A
1,100,107,A
1,101,107,A
1,102,107,A
1,103,107,A
1,104,107,A
1,105,107,A
1,106,107,A
1,107,107,A
1,108,107,A
1,109,107,A
1,110,107,A
1,111,107,A
1,112,107,A
1,113,107,A
1,114,107,A
1,115,107,A
1,116,107,A
1,117,107,A
1,118,107,A
1,119,107,A
1,120,107,A
79,1,108,A
77,2,108,A
77,3,108,A
78,4,108,A
78,5,108,A
78,6,108,A
79,7,108,A
79,8,108,A
77,9,108,A
77,10,108,A
78,11,108,A
78,12,108,A
78,13,108,A
79,14,108,A
79,15,108,A
77,16,108,A
77,17,108,A
78,18,108,A
78,19,108,A
78,20,108,A
79,21,108,A
79,22,108,A
77,23,108,A
77,24,108,A
78,25,108,A
78,26,108,A
78,27,108,A
79,28,108,A
79,29,108,A
77,30,108,A
77,31,108,A
78,32,108,A
78,33,108,A
78,34,108,A
79,35,108,A
79,36,108,A
77,37,108,A
77,38,108,A
78,39,108,A
78,40,108,A
78,41,108,A
79,42,108,A
79,43,108,A
77,44,108,A
77,45,108,A
78,46,108,A
78,47,108,A
79,48,108,A
79,49,108,A
79,50,108,A
77,51,108,A
77,52,108,A
78,53,108,A
78,54,108,A
79,55,108,A
79,56,108,A
79,57,108,A
77,58,108,A
77,59,108,A
77,60,108,A
34,61,108,A
34,62,108,A
34,63,108,A
34,64,108,A
32,65,108,A
33,66,108,A
33,67,108,A
34,68,108,A
34,69,108,A
35,70,108,A
31,71,108,A
32,72,108,A
32,73,108,A
33,74,108,A
33,75,108,A
34,76,108,A
34,77,108,A
34,78,108,A
32,79,108,A
33,80,108,A
33,81,108,A
33,82,108,A
34,83,108,A
34,84,108,A
34,85,108,A
32,86,108,A
33,87,108,A
33,88,108,A
33,89,108,A
34,90,108,A
34,91,108,A
34,92,108,A
32,93,108,A
33,94,108,A
33,95,108,A
33,96,108,A
34,97,108,A
34,98,108,A
32,99,108,A
32,100,108,A
33,101,108,A
33,102,108,A
33,103,108,A
34,104,108,A
34,105,108,A
34,106,108,A
32,107,108,A
33,108,108,A
33,109,108,A
33,110,108,A
34,111,108,A
34,112,108,A
34,113,108,A
32,114,108,A
33,115,108,A
33,116,108,A
33,117,108,A
34,118,108,A
34,119,108,A
34,120,108,A
1,1,109,A
1,2,109,A
1,3,109,A
1,4,109,A
1,5,109,A
1,6,109,A
1,7,109,A
1,8,109,A
1,9,109,A
1,10,109,A
1,11,109,A
1,12,109,A
1,13,109,A
1,14,109,A
1,15,109,A
1,16,109,A
1,17,109,A
1,18,109,A
1,19,109,A
1,20,109,A
1,21,109,A
1,22,109,A
1,23,109,A
1,24,109,A
1,25,109,A
1,26,109,A
1,27,109,A
1,28,109,A
1,29,109,A
1,30,109,A
1,31,109,A
1,32,109,A
1,33,109,A
1,34,109,A
1,35,109,A
1,36,109,A
1,37,109,A
1,38,109,A
1,39,109,A
1,40,109,A
1,41,109,A
1,42,109,A
1,43,109,A
1,44,109,A
1,45,109,A
1,46,109,A
1,47,109,A
1,48,109,A
1,49,109,A
1,50,109,A
1,51,109,A
1,52,109,A
1,53,109,A
1,54,109,A
1,55,109,A
1,56,109,A
1,57,109,A
1,58,109,A
1,59,109,A
1,60,109,A
1,61,109,A
1,62,109,A
1,63,109,A
1,64,109,A
1,65,109,A
1,66,109,A
1,67,109,A
1,68,109,A
1,69,109,A
1,70,109,A
1,71,109,A
1,72,109,A
3,73,109,A
8,74,109,A
13,75,109,A
18,76,109,A
20,77,109,A
24,78,109,A
26,79,109,A
30,80,109,A
33,81,109,A
34,82,109,A
36,83,109,A
37,84,109,A
37,85,109,A
40,86,109,A
48,87,109,A
48,88,109,A
45,89,109,A
44,90,109,A
44,91,109,A
44,92,109,A
45,93,109,A
45,94,109,A
45,95,109,A
45,96,109,A
46,97,109,A
46,98,109,A
45,99,109,A
46,100,109,A
46,101,109,A
46,102,109,A
46,103,109,A
46,104,109,A
46,105,109,A
46,106,109,A
46,107,109,A
49,108,109,A
55,109,109,A
51,110,109,A
38,111,109,A
38,112,109,A
38,113,109,A
38,114,109,A
38,115,109,A
38,116,109,A
38,117,109,A
38,118,109,A
38,119,109,A
38,120,109,A
1,1,110,A
1,2,110,A
1,3,110,A
1,4,110,A
